label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Blank4,Blank5,12C_Ambient-A1_I7,12C_Ambient-A2_I8,12C_Ambient-A3_I9,12C_Ambient-A4_I10,12C_Ambient-A5_I11,12C_Ambient-A6_I12,12C_High-H1_I27,12C_High-H2_I28,12C_High-H3_I29,12C_High-H4_I30,12C_High-H5_I31,12C_High-H6_I32,13C_Ambient-A1_I1,13C_Ambient-A2_I2,13C_Ambient-A3_I3,13C_Ambient-A4_I4,13C_Ambient-A5_I5,13C_Ambient-A6_I6,13C_High-H1_I21,13C_High-H2_I22,13C_High-H3_I23,13C_High-H4_I24,13C_High-H5_I25,13C_High-H6_I26,Dark-13C_Ambient-Pool_I19,Dark-13C_Ambient-Pool_I20,Dark-13C_High-Pool_I39,Dark-13C_High-Pool_I40
,1,10,12,148.072006,7.871,0.854671,,C13-label-3,Glutamine,Glutamine,C5H10N2O3,0.131,0.515249,145.061996,0,0,0,585.85,0,0,0,0,0,0,0,0,0,0,0,0,0,481507.59,471520.78,219939.67,261177.08,451026.59,574572.94,453366.78,186287.75,516545,415547.75,280920.38,339738.34,0,0,0,0
,1,11,12,149.075424,7.903,0.852628,,C13-label-4,Glutamine,Glutamine,C5H10N2O3,0.163,0.921206,145.061996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211581.44,209618.89,98730.44,110884.12,186872.25,247354.67,215211.64,96351.27,234309.75,175067,133934.83,154277.08,0,0,0,0
,1,12,12,150.078751,7.906,0.848271,,C13-label-5,Glutamine,Glutamine,C5H10N2O3,0.166,0.711704,145.061996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41358.73,41924.94,19496.64,26374.67,36022.05,48123.39,48700.86,21371.13,43966.14,34131.16,23917.52,31967.29,0,0,0,0
,13,13,19,383.114197,8.034,0.842018,[M-H]-,C12 PARENT,S-adenosyl-L-homocysteine,S-adenosyl-L-homocysteine,C14H20N6O5S,0.224,0.318626,383.114197,0,935.99,0,0,0,8800.27,1427.29,1109.92,7093.39,2531.07,3669.89,3595.3,2153.7,1412.6,895.67,904.07,1047.73,11158.06,9948.12,898.22,5508.72,8176.02,11782.88,1190.51,2433.17,6438.77,5988.07,5919.48,6162.26,2545.25,5000.51,826.91,0
,14,14,28,164.038971,7.763,0.854629,[M-H]-,C12 PARENT,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.183,1.67435,164.038971,0,1194.1,551.42,626.92,627.36,235586.3,351866.75,86335.15,69852.47,175602.36,56751.39,88172.91,100203.35,91714.1,33176.07,28833.01,79682.82,107714.35,107698.62,136934.48,70240.49,337338.53,454316.75,138817.5,45769.48,108916.13,32621.04,32788.11,47358,60456.23,52224.5,21035.13,52378.81
,14,23,23,165.04068,7.691,0.691711,,C13-label-1,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.111,8.228402,164.038971,14857.25,8317.89,11306.34,9048.5,9147.45,1316644.12,1200898.12,389383.88,746928.75,605491.25,332335.28,485815.41,704048.31,347108.66,1231116.12,346874.84,411090.5,722614.69,601134.81,517433.41,334494.66,716683.81,1059216,637468.94,179604.39,568540.81,512350,234081.62,380401.16,250609.25,376497.28,260099.12,146134.83
,14,24,25,166.044052,7.685,0.832752,,C13-label-2,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.105,8.086785,164.038971,1849.11,1350.47,1586.47,755.6,946.14,78497.97,66933.21,21581.25,42079.43,33792.97,18669.99,28378.54,40011.81,20165.18,65930.44,18980.74,25601.74,123374.55,99459.21,68786.26,40720.92,97976.41,170004.77,101881.47,26082.15,95638.87,72906.72,31929.81,51969.99,16556.23,26706.6,15922.92,13273.77
,14,25,8,167.047302,7.576,0.716942,,C13-label-3,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.004,8.677616,164.038971,0,0,530.73,0,0,833.62,981.94,0,886.1,1321.52,0,0,1197.9,1304.56,0,0,0,85208.27,62394.54,37153.84,30582.41,52516.6,117810.97,81484.51,14131.59,74007.91,43374.27,21729.07,27929.12,991.24,997.22,0,0
,14,26,7,168.051224,7.502,0.838174,,C13-label-4,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.078,5.266282,164.038971,2640.95,1161.63,0,0,0,0,0,0,0,0,0,0,0,867.07,0,0,0,71144.55,57264.14,30713.47,22738.59,47865.98,103707,69050.62,9946.27,71108.12,44475,17350.61,25309.33,0,0,0,0
,14,27,9,169.054031,7.562,0.843239,,C13-label-5,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.018,8.484352,164.038971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35759.79,27525.41,18629.7,10859.9,21631.74,53485.06,35555.65,5268.02,34081.4,5694.94,5108.3,14991.88,0,0,0,0
,28,28,28,74.024925,7.491,0.812645,[M-H]-,C12 PARENT,Glycine,Glycine,C2H5NO2,0.091,2.370506,74.024925,12556.23,3669.68,2300.69,2796.93,2436.16,747940.69,1524601,1365124.38,232650.3,963476.56,199103.75,652398.19,1659881.12,1097200,1588178.38,1198279.5,656721.69,378357.78,485683.75,1381669.62,327009.66,735018,1003719.31,1428098.62,476818.59,787841.56,167107.45,276065,301782.22,261235.64,298478.75,1250406.88,1069308.25
,28,32,27,75.028244,7.47,0.84714,,C13-label-1,Glycine,Glycine,C2H5NO2,0.07,1.830369,74.024925,0,650.48,0,0,0,17644.46,38996.12,31571.13,5409.63,24431.88,5947.95,16195.16,38790.7,25870.44,41917.23,30511.7,16129.2,16273.88,15626.18,34930.99,11152.05,26272.91,31469.67,40273.94,12737.74,27397.98,9324.31,10223.64,12924.34,6632.9,5192.54,31430.01,26673.47
,28,33,4,76.031525,7.43,0.831973,,C13-label-2,Glycine,Glycine,C2H5NO2,0.03,0.802762,74.024925,0,0,0,0,0,1096.86,612.35,0,0,0,0,0,731.1,731.78,654.57,615.82,0,2476.06,2245.81,1159.92,1171.61,1549.77,5631.31,4364.85,1705.25,3148.44,0,0,2237.55,0,0,0,0
,34,34,28,118.051224,7.214,0.857885,[M-H]-,C12 PARENT,Threonine,Threonine,C4H9NO3,0.114,2.197351,118.051224,6953.49,1278.69,868.73,972.7,781.96,903913.06,980585.31,327895.84,470373.75,670144.69,359126.66,809827.06,806975.44,443812.41,384041.16,337539.53,340910,1063550.75,735722.5,688089.69,447035.91,762792.5,1636738,1093397,250086.52,1167561.62,880967.31,624246.38,524015.91,194495,382332.16,275974.09,362422.5
,34,39,27,119.054466,7.268,0.847923,,C13-label-1,Threonine,Threonine,C4H9NO3,0.168,1.217583,118.051224,0,0,0,0,0,33185.4,40623.66,14945.43,19744.14,28687.7,14393.24,35269.37,34459.19,14946.63,15261.29,15610.52,15854.13,57203.25,49434.35,49587.61,24920.21,51830.47,95972.71,75436.08,23296.12,63843.86,52513.14,30186.39,37919.35,11907.3,20379.26,14626.38,18283.87
,40,40,30,88.040474,6.899,0.786522,[M-H]-,C12 PARENT,Alanine,Alanine,C3H7NO2,0.031,0.779921,88.040474,54521.57,27482.17,7587.13,10400.51,7062.82,1158987.88,1350195.25,456045.75,554767.94,569767.31,542208.56,568048.5,649477.56,542827.5,335019.78,239706.25,309938.03,1173850.5,990727.5,494421.97,455184.66,924470.94,1286246.62,564601.75,199003.55,593496.19,610962.25,324389.81,405320.59,210629.12,425845.62,199333.73,416174.88
,40,45,26,89.043839,6.929,0.854825,,C13-label-1,Alanine,Alanine,C3H7NO2,0.001,0.942496,88.040474,2819.44,1083.9,639.41,712.16,517.67,42999.36,47461.95,12481.7,16307.91,19550.84,18981.2,19597.88,20967.32,21441.01,5961.57,8082.09,9152.05,276966.34,225820.19,101804.88,109845.81,174482.86,247858.58,129825.15,49851.36,156693.03,107081.9,74863.62,97536.25,7658.34,10508.46,4806.25,24111.8
,40,46,12,90.047203,6.928,0.853199,,C13-label-2,Alanine,Alanine,C3H7NO2,0.002,1.01672,88.040474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152234.7,165445.02,78051.82,70705.09,122421.41,163743.33,92062.96,42184.81,101000.09,80213.55,51291.66,84489.4,0,0,0,0
,40,47,11,91.050476,6.912,0.849977,,C13-label-3,Alanine,Alanine,C3H7NO2,0.018,0.083793,88.040474,0,1191.38,0,689.9,0,0,0,0,0,0,0,0,0,0,0,0,0,50575.69,55383.86,29921.09,23746.24,37897.61,42442.3,33343.96,12040.76,30524.29,22601.2,22094,12312.25,0,0,0,0
,48,48,28,135.030045,7.022,0.85551,[M-H]-,C12 PARENT,Threonic acid,Threonic acid,C4H8O5,0.112,1.130031,135.030045,18279.2,3664.86,1753.62,4563.96,1820.33,2100063.75,2086873,1043050.44,630004.06,1057031.5,414417.5,1573360.38,1119269.12,441943.34,2066974,426151.66,345994.97,1929992.5,1389469.12,807887.69,623767.81,1690012.38,2296240.25,996553.06,312852.59,833252.31,662236.19,368646.16,865030.75,314525.91,657359.38,375484.25,161342.19
,48,53,23,136.03363,6.953,0.849482,,C13-label-1,Threonic acid,Threonic acid,C4H8O5,0.043,2.804239,135.030045,4504.25,0,0,0,0,86375.84,88616.6,45626.89,33252.67,48998.86,20396.68,67782.59,48039.68,21586.49,78133.26,18643.99,13243.1,94650.65,87093.8,44264.06,30090.42,89295.94,137696,22505.82,15434.58,55319.91,44296.06,22019.72,49422.48,6965.37,25570.99,8671.79,5146.25
,48,54,28,137.035812,7.849,0.783519,,C13-label-2,Threonic acid,Threonic acid,C4H8O5,0.939,5.79011,135.030045,28019.16,2847.27,3868.91,2401.35,2946.81,469205.5,451558.97,315805,286936.88,280083.91,254501.81,417762.59,370502.16,368002.88,239474.3,218969.58,402835.84,588501.81,535239,317638.59,307857.41,539726.5,738795.19,525464.19,287509.34,661759.5,429491.12,421071.5,407045.78,192918.8,230574.38,174796.58,192096.77
,48,55,28,138.039246,6.99,0.849528,,C13-label-3,Threonic acid,Threonic acid,C4H8O5,0.08,5.19533,135.030045,3240.16,1597.03,0,0,0,31218.74,31175.63,23347.38,22086.24,23257.03,18608.08,27022.69,27641.9,28932.05,17766.5,15665.27,18812.3,41252.2,38146,19596.49,20615.37,46057.07,50332.37,42958.15,22045.53,53748.31,31591.84,28629.17,30114.56,13207.74,17112.37,14976.13,16184.49
,56,56,20,130.050934,6.901,0.707195,[M-H]-,C12 PARENT,Hydroxyproline,Hydroxyproline,C5H9NO3,0.011,0.234659,130.050934,36555.79,3488.71,4273.85,5274.57,3563.3,77501.26,64102.78,35560.25,49837.99,50129.32,52501,55170.34,56917.02,39194.68,27556.83,12412.63,39744.27,98797.04,101390.25,50964.47,52763.19,76147.4,119986.9,76141.7,37786.46,74199.53,55450.41,55663.11,63086.75,26151.88,45666.53,12122.46,18130.98
,57,57,10,108.012749,6.935,0.850447,[M-H]-,C12 PARENT,Hypotaurine,Hypotaurine,C2H7NO2S,0.415,2.542838,108.012749,0,0,0,0,0,9876.9,0,0,22878.54,0,30564.05,28953.71,0,0,0,0,0,88653.28,55217.45,0,28452.27,0,1694.61,0,0,32065.55,64528.73,31268.52,28742.28,0,16604.55,0,0
,58,58,9,167.020905,6.436,0.836739,[M-H]-,C12 PARENT,Uric acid,Uric acid,C5H4N4O3,0.134,0.913585,167.020905,2008.15,1134.35,0,0,0,23462.42,7424.83,2203.1,3873.39,0,12131.93,0,4519.13,5682.19,0,0,3059.1,21655.4,33530.25,0,16363.12,19172.47,7755.62,2416.23,0,9405.35,4003.16,12588.44,12454.4,3046.9,0,0,19762.18
,62,62,5,263.097198,6.021,0.839834,[M-H]-,C12 PARENT,Thiamine,Thiamine,C12H16N4OS,0.159,0,263.097198,2427.16,983.3,1426.64,1406.55,1281.13,14264.67,4648.91,0,20362.6,11729.09,5059.18,5029.81,2742.05,0,2222.16,14346.27,0,4919.54,2842.18,3744.25,2560.93,3542.61,21082.6,13658.15,0,4819.4,45736.89,3546.05,0,2051.77,2583.14,3470.66,1619.99
,63,63,30,114.056213,5.919,0.852717,[M-H]-,C12 PARENT,Proline,Proline,C5H9NO2,0.231,1.404724,114.056213,3562.62,12232.52,7287.39,2823.52,8052.73,544058.56,743966.5,295830.41,414509.28,462566.91,305752.34,334674.12,359672.84,342641.91,153465.3,179051.62,297941.84,789045.44,658050.69,380839.75,376954.75,645358.81,894436.75,567281.5,210147.12,619863.25,575550.81,399300.41,386249.22,134479.91,197312.45,87618.91,280322.28
,63,64,2,115.05957,5.933,0.665234,,C13-label-1,Proline,Proline,C5H9NO2,0.217,1.458783,114.056213,0,795.42,0,0,0,30626.16,36905.03,19720.29,23365.25,21306.1,15241.96,18966.27,15846.33,16020.4,6476.02,11276.76,16305.04,82842.23,60054.02,33811.98,41727.48,61715.61,101205.16,60375.95,28664.5,58694.61,72311.47,50393.95,38211.76,6629.57,10903.14,2822.1,19632.73
,63,65,1,116.062988,5.938,0.518111,,C13-label-2,Proline,Proline,C5H9NO2,0.212,1.972052,114.056213,0,0,0,0,0,1163.91,1436.09,0,607.73,0,0,0,0,0,0,0,0,42552.99,35037.98,19643.31,23375.19,31607.19,44353.52,40085.93,22159.06,29586.6,50987.73,26873.92,27516.47,0,0,0,0
,63,66,3,117.066345,5.947,0.708946,,C13-label-3,Proline,Proline,C5H9NO2,0.203,1.95515,114.056213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22265.39,25514.09,14082.24,16111.14,26623.67,32147.77,31163.67,16077.93,22315.69,30708.88,21881.98,16590.87,0,0,0,0
,63,67,1,118.069695,5.956,0.751006,,C13-label-4,Proline,Proline,C5H9NO2,0.194,1.873917,114.056213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7582.26,6537.42,6460.29,4663.23,4236.77,13223.89,12733.59,3590.23,5465.05,14200.15,8450.63,9426.94,0,0,0,0
,63,70,0,119.073105,5.874,0.174304,,C13-label-5,Proline,Proline,C5H9NO2,0.276,2.370714,114.056213,0,0,0,0,0,0,0,0,495.58,0,0,0,0,0,0,0,0,0,1918.39,0,1499.92,2255.85,1726.85,1767.73,0,2092.89,1089.82,0,0,0,0,0,0
,71,71,28,181.071838,6.036,0.835285,[M-H]-,C12 PARENT,Sorbitol,Sorbitol,C6H14O6,0.084,0.421346,181.071838,26602.12,2776.72,2351.27,2481.5,1333.87,7572628,10179193,4691740,5706635.5,4811876,6273414.5,4715886,7668720,4982404,4940327.5,5497550,4667384,5507090.5,6485437.5,4784775.5,4199204,6219616,6293603.5,7169894,2535207.75,5250989,4418232.5,4731474.5,4260364.5,2712745.25,4182980.25,4618952,4045132
,71,78,28,182.075226,6.044,0.8529,,C13-label-1,Sorbitol,Sorbitol,C6H14O6,0.076,0.586634,181.071838,2348,841.01,0,0,0,483371.75,683568.75,323384.12,382239.5,318917.75,436192.75,312334.16,575097,330556.59,343789.78,376634.72,302269.59,524645.5,527304.06,382563.47,345702.62,493923.78,562640.56,540722.19,188899.36,444864.47,341776.47,332325.62,321056.91,185138.48,269137.97,305935.56,260481.61
,71,79,27,183.077789,6.184,0.853272,,C13-label-2,Sorbitol,Sorbitol,C6H14O6,0.064,3.750553,181.071838,21121.41,2645.86,2044.77,1654.96,1232.91,148394.47,151148.16,104688.63,85375.5,73520.76,91149.41,21748.14,116976.34,122095.82,95267.74,92049.12,113157.96,176515.7,197111.7,137170.75,147196.19,148029.55,187584.8,161714.94,69821.31,173489.73,125057.25,155181.75,127346.5,48045.58,29545.78,63720.07,60643.46
,71,80,12,184.081696,6.057,0.852593,,C13-label-3,Sorbitol,Sorbitol,C6H14O6,0.063,0.746022,181.071838,1561.17,0,0,0,0,0,0,0,0,0,0,0,0,7862.25,0,0,0,206713.19,268107.25,159744.25,203843.92,196954.2,293466.09,200257.08,73417.62,205697.02,118127.76,159630.77,116781.43,0,0,0,0
,71,81,12,185.085495,6.041,0.85295,,C13-label-4,Sorbitol,Sorbitol,C6H14O6,0.079,1.731282,181.071838,0,0,0,0,1169.53,0,0,0,0,0,1337.3,0,0,0,0,0,0,172058.36,223299.67,136476.59,136334.2,144682.83,192491.83,150659.27,47356.76,138375,80822.93,91599.29,73949.5,0,0,0,0
,71,82,13,186.088943,5.983,0.847694,,C13-label-5,Sorbitol,Sorbitol,C6H14O6,0.137,2.213932,181.071838,2596.36,0,0,0,0,1242.75,2106.35,0,1071.07,1726.63,0,0,2931.09,0,2955.67,3691.91,0,65004.98,90945.76,61836.64,67361.73,66921.07,78847.02,75418.95,19896.76,71747.5,43842.52,56182.14,43993.51,0,0,2678.12,0
,83,83,28,173.093277,5.281,0.856016,[M-H]-,C12 PARENT,Theanine,Theanine,C7H14N2O3,0.719,0.617075,173.093277,2728.62,1113.89,621.67,0,0,961111.31,1437222.38,322628.62,492356.22,406876.03,490625.59,96529.04,298698.12,107889.62,122677.16,99260.91,322870.66,856796.25,545433.75,524439.56,476904.12,666591,996980.69,456708.91,120702.73,515125.62,311592,168825.95,163197.69,231210.05,372031.22,126314.2,144874.52
,83,86,25,174.097061,5.284,0.849579,,C13-label-1,Theanine,Theanine,C7H14N2O3,0.716,3.155241,173.093277,0,0,0,0,0,72463.49,101741.96,23855.93,37872.19,28731.19,33920.75,2476.11,20846.82,3292.36,4376.47,6191.15,19381.89,64731.97,44506.75,38739.46,33221.86,54308.42,67935.93,30870.54,11597.25,36488.89,25236.99,12511.64,8125.6,18065.7,26420.07,9552.25,10015.63
,87,87,17,129.103409,5.302,0.843893,[M-H]-,C12 PARENT,N-Acetylputrescine,N-Acetylputrescine,C6H14N2O,0.738,0.590953,129.103409,0,0,0,1341.95,0,14174.78,20511.29,3382.85,9660.29,7424.23,5968.07,0,6344.93,1860.89,1428.77,961.38,4227.49,17444.95,5914.34,10056.4,7422.45,11438.96,18794.31,10944.19,0,9327.42,5784.89,1218.8,1758,2952.18,6851.76,1070.75,1336.4
,88,88,29,116.071884,5.63,0.787821,[M-H]-,C12 PARENT,Valine,Valine,C5H11NO2,0.17,1.57752,116.071884,13285.12,7939.25,5425.25,5181.55,5129.8,970476.5,1183437.12,300115.84,595441.19,614859.88,448256.41,341231.28,328026.97,263803.59,222835.17,118973.06,201176.88,1210869.88,1039523.69,568978.75,627353.31,981203.44,1551394.88,541828.44,155092.11,690127,550632.31,443600.34,344921.12,233609,452968.12,255679.62,296735.09
,88,94,26,117.075264,5.634,0.850131,,C13-label-1,Valine,Valine,C5H11NO2,0.174,1.759501,116.071884,0,881.34,0,0,959.09,53939.44,68444.2,13675.3,35082.37,33947.83,25137.31,22394,20750.18,8098.12,10228.19,8863.27,12151.56,72237.68,60023.72,32194.58,41444.02,63980.46,96564.04,34329.88,12694.3,56387.08,37386.06,27378.41,26054.02,14446.04,25040.17,12045.22,16458.78
,88,95,10,118.078674,5.673,0.848735,,C13-label-2,Valine,Valine,C5H11NO2,0.213,2.261453,116.071884,0,0,1535.67,0,0,0,1311.71,0,543.51,0,0,0,1210.26,0,0,0,1717.38,13479.64,6825.46,4402.28,2867,5866.18,17194.37,10662.94,0,16800.6,9063.82,8097.39,4103.08,0,0,0,2387.52
,88,96,8,119.081909,5.649,0.843037,,C13-label-3,Valine,Valine,C5H11NO2,0.189,1.217302,116.071884,1347.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5205.18,5712.34,4737.76,3054.4,6390.2,4641.48,3481.01,0,12029,5622.28,4391.82,4150.65,0,0,0,0
,88,97,1,120.085327,5.589,0.758446,,C13-label-4,Valine,Valine,C5H11NO2,0.129,1.715397,116.071884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978.13,3441.32,0,1939.78,2555.99,1289.33,2441.65,0,3555.59,1356.51,0,4321.7,0,0,0,0
,98,98,28,180.066788,5.411,0.800943,[M-H]-,C12 PARENT,Tyrosine,Tyrosine,C9H11NO3,0.561,0.932137,180.066788,16446.24,8258.29,10062.14,4677.88,8897.56,942451.81,909236.81,312232.66,752666.5,573004.19,679455.31,565307.19,334555.25,333207.34,76832.36,197204.5,397282.16,1396762.75,1107649.38,405275.22,697593.94,984313.44,1468271.12,715329.44,313312.81,1169280.38,977372.69,779368,749979.19,305127.47,517745.41,21690.86,345344.22
,98,104,26,181.07016,5.377,0.851108,,C13-label-1,Tyrosine,Tyrosine,C9H11NO3,0.527,1.011241,180.066788,12902.5,1122.68,612.32,0,828.04,89244.69,86762.75,20920.23,75297.16,52636.98,66782.15,49058.11,31392.92,32984.59,6765.69,19186.58,42809.71,130916.62,110233.52,41230.25,68515.16,102691.82,146107.58,73219.87,31248.4,114879.91,91398.23,80655.16,60686.34,29839.97,45519.25,0,33895.38
,98,105,2,182.073776,5.423,0.671922,,C13-label-2,Tyrosine,Tyrosine,C9H11NO3,0.573,2.514172,180.066788,0,0,0,0,0,1299.84,2245.13,0,1599.43,0,0,0,0,0,0,0,0,13569.66,2656.82,1188.02,2772.83,3963.39,4552.49,1502.05,1879.48,3576.61,4476.96,1686.06,0,0,1058.09,0,0
,98,106,14,183.077728,5.375,0.811237,,C13-label-3,Tyrosine,Tyrosine,C9H11NO3,0.525,5.750905,180.066788,9970.74,2871.47,2319.35,2167.95,1193.14,8479.74,9767.24,3788.1,6683.66,4084.65,2666.41,2355.33,5362.7,5800.34,4313.21,3566.15,4171.58,16397.35,10327.92,6905.01,8359.6,12866.27,12732.24,7977.03,3930.68,7793.46,11188.55,5548.14,4548.76,4726.12,4768.75,6720.81,5325.19
,98,107,5,184.080856,5.401,0.806393,,C13-label-4,Tyrosine,Tyrosine,C9H11NO3,0.551,4.476176,180.066788,2370.19,0,0,838.23,0,0,1118.89,0,0,0,1150.9,0,1404.47,0,0,570.89,0,4582.05,4577.57,3903,6380.21,7989.44,7058.66,2047.21,2913.93,1743.98,5642.15,2070.19,0,946.1,0,0,1029.08
,108,108,22,105.019539,4.347,0.670295,[M-H]-,C12 PARENT,Glycerate,Glycerate,C3H6O4,0.343,1.961483,105.019539,74498.53,3423.88,1482.79,2232.32,1017.51,103622.41,120193.56,101281.07,101698.66,92739.88,96237.09,94254.65,100378.27,103811.34,114928,105000.65,98311.71,98989.03,103523.44,102798.15,97140.95,101449.38,93440.43,105792.82,92474.41,101468.45,113696.12,97340.96,109960.5,98474.06,86778.78,100551.96,105647.5
,109,109,31,124.0075,5.664,0.857851,[M-H]-,C12 PARENT,Taurine,Taurine,C2H7NO3S,1.044,0.861332,124.0075,2506.61,33696.89,9095.95,11283.64,13565.05,637290.06,1181257.38,640685.75,412541,1301865.38,562092.75,636275.69,859767.69,495570.5,547065.56,427809.53,436720.59,1246651.25,1605307.62,929963.25,716657.25,1769094.5,1892822,1292391.25,386342.84,1045914.69,533674.75,629935.44,417244.03,468470.22,665066.25,598150.75,2311785.75
,109,113,25,125.010956,5.689,0.849539,,C13-label-1,Taurine,Taurine,C2H7NO3S,1.069,1.708838,124.0075,0,730.87,0,0,0,11514.61,24940.41,8256.75,6967.18,30324.32,13032.2,15706.17,22090.96,11123.16,12305.44,8465.82,5146.41,44932.57,64379.54,34349.34,24973.64,58314.93,71456.15,56387.91,11292.31,47936.91,26336.12,34642.72,19524.76,8637.93,15959.23,13415.08,52246.19
,109,114,9,126.014153,5.712,0.84551,,C13-label-2,Taurine,Taurine,C2H7NO3S,1.092,0.423808,124.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11333.41,6366.25,6834.36,7171.19,13762.72,9345.28,10707.79,4575.84,10190.31,5186.79,4206.12,3697.28,0,0,0,0
,115,115,28,151.061325,5.063,0.806431,[M-H]-,C12 PARENT,Ribitol,Ribitol,C5H12O5,0.633,0.808085,151.061325,6271.67,3056.41,3840.79,3462.72,2457.92,739546.5,756658.56,451462.91,300702.59,361039.66,333816.66,437122.84,551203.94,546811.31,272948.78,106496.37,390132.66,1272612.12,1153650.38,403918.59,474834.28,974837.75,1545527,538733.56,133902.7,763972.56,287499.34,524001.12,584400.5,170369.45,281995.94,119502.41,103062.21
,115,120,28,152.064529,5.074,0.849315,,C13-label-1,Ribitol,Ribitol,C5H12O5,0.644,0.100344,151.061325,0,0,0,0,0,36214.57,41154.64,22545.19,15556.45,17380.46,17536.4,24479.89,28084.53,32707.22,15738.86,7814.61,19334.73,119536.69,93913.15,36726.2,42148.79,89518.93,121791.1,50342.82,14538.69,66548.04,25978.91,39349.21,52027.04,7755.83,15366.82,5358.03,5456.26
,115,122,9,153.067291,5.141,0.806591,,C13-label-2,Ribitol,Ribitol,C5H12O5,0.711,3.987456,151.061325,13608.05,5679.21,5842.64,3560.72,3461.48,4750.38,8993.12,13231,11461.02,12245.81,8320.01,3822.05,7791.05,11439.9,8444.81,6640.73,6526.78,38173.56,32302.16,11508.62,16757.96,18204.91,42741.33,13205.59,6685.44,24780.48,7370.89,16951.1,19896.8,5800.56,5165.07,8667.23,9224.83
,115,123,9,154.070908,5.096,0.849482,,C13-label-3,Ribitol,Ribitol,C5H12O5,0.666,2.277856,151.061325,1928.49,1003.74,0,0,0,0,1512,2200.36,1634.38,0,640.11,0,886.21,2187.25,0,0,0,27070.33,24548.51,3538.54,8830.76,13147.14,28101.88,4841.95,2329.16,17944.64,2709.35,9145.48,18106.07,0,0,0,987.09
,115,124,8,155.074677,5.122,0.846581,,C13-label-4,Ribitol,Ribitol,C5H12O5,0.692,0.393586,151.061325,0,0,0,0,0,555.37,0,2066.19,0,0,0,0,0,0,1049.16,0,1498.18,17667.8,16216.31,4928.94,3006.47,5209.54,14356.26,4242.18,1639.03,10223.22,2944.65,8931.78,12161.36,603.99,0,1087.92,0
,125,125,17,148.043961,5.047,0.818687,[M-H]-,C12 PARENT,Methionine,Methionine,C5H11NO2S,0.747,1.236833,148.043961,0,0,0,0,0,1047622.94,1608.83,0,1545754.5,1305.78,1427043.62,501955.16,0,0,0,0,2557.47,2450169.25,1519294.62,5520.7,1123324.88,63033.71,151733.36,1642.82,128225.91,900373.31,1219560.38,726510.81,484250.84,208371.94,987049,0,1181.28
,125,130,10,149.046509,5.039,0.838029,,C13-label-1,Methionine,Methionine,C5H11NO2S,0.739,4.1974,148.043961,16482.7,4617.29,3843.2,8005.33,4876.98,44762.88,7853.59,23519.39,64960.72,50808.32,68708.88,19674.4,5353.79,10180.88,13042.82,7957.68,5908.94,209068.5,141449.38,20573.29,88664.98,9470.36,15287.15,4134.21,12517.08,72773.06,103437.91,69017.3,46532.14,16760.59,31786.24,15141.9,9771.23
,125,131,14,150.049744,5.127,0.844619,,C13-label-2,Methionine,Methionine,C5H11NO2S,0.827,4.88117,148.043961,1990.51,900.31,662.23,679.77,0,3345.99,9099.72,2286.03,4255.97,2630.33,1634.02,3535.77,4742.68,5076.63,4773.66,2696.83,2487.18,59008.67,34043.27,2758.22,34792.21,3168.47,3376.69,3023,5012.76,19776.38,39426.75,19994.64,18089.96,1038.65,3240.94,2203.86,2692.81
,125,132,7,151.054001,5.029,0.837886,,C13-label-3,Methionine,Methionine,C5H11NO2S,0.729,1.111171,148.043961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000.77,30513.5,0,31209.29,0,0,0,2238.64,11673.55,24521.2,15010.54,11464.14,0,0,0,0
,133,133,29,218.103577,4.845,0.819471,[M-H]-,C12 PARENT,Pantothenate,Pantothenate,C9H17NO5,0.645,0.839535,218.103577,3245.08,1464.35,0,1090.36,1012.28,569914.19,809864.81,247646.95,454685.09,325216.28,347028.78,423079.03,493298.91,272045.53,277730.31,330934.97,273601.09,583025.56,498064,405483.03,377350.09,566375.25,726752.44,656229.25,219203.58,509515.59,876291.31,340358.12,295578.31,223922.27,348670.34,207017.92,216228.62
